OREO,American Pit Bull Terrier/Pit Bull,11231
CHLOIE,Chihuahua Crossbreed,11231
LEO,Goldendoodle,11231
KING,Shepard Crossbreed,11231
BELLA,Labrador Retriever Crossbreed,11231
MOOSE,Old English Sheepdog,11231
DELILAH,"Poodle, Miniature",11231
GARLIC,Chihuahua,11231
OPIE,Unknown,11231
MAISIE,Labrador Retriever Crossbreed,11231
BOO,Terrier Crossbreed,11231
ANNIE,Dutch Shepherd,11231
CANNATA,Pomeranian,11231
MORRIS,Cavalier King Charles Spaniel Crossbreed,11231
JACKSON,Jack Russell Terrier,11231
MARGENE,Labrador Retriever Crossbreed,11231
HONNIE,American Pit Bull Mix / Pit Bull Mix,11231
SABINA,Plott,11231
OPPA,Labrador Retriever Crossbreed,11231
KTOUER,Shih Tzu Crossbreed,11231
ZOIDBERG,Unknown,11231
VIDALIA,Terrier Crossbreed,11231
UNKNOWN,Maltipoo,11231
FENNEL,Bernese Mountain Dog Crossbreed,11231
TASS,Yorkshire Terrier,11231
LOLA,German Shorthaired Pointer,11231
MAIZIE,Chihuahua Crossbreed,11231
LENNY,Labrador Retriever,11231
DAPHNE,Terrier mix,11231
STEVIE,Doberman Pinscher,11231
SUNFLOWER,Unknown,11231
KASH,Unknown,11231
OLIVE,Poodle Crossbreed,11231
BROOKLYN,Doberman Pinscher,11231
GEORGE,American Pit Bull Mix / Pit Bull Mix,11231
FIONA,Labrador Retriever,11231
NAME NOT PROVIDED,Shih Tzu,11231
NUGGET,Shih Tzu Crossbreed,11231
LUNA,Labrador Retriever,11231
ZIGGY,Australian Shepherd,11231
ROCKY,Shih Tzu,11231
MILO,French Bulldog,11231
BARY,Unknown,11231
MOCHI,"Poodle, Miniature",11231
CHUUI,"Poodle, Miniature",11231
ZIGGY,Toy Fox Terrier,11231
MONTAGUE,Bernese Mountain Dog Crossbreed,11231
MURPHY,"Coonhound, Black and Tan",11231
COCOA,Unknown,11231
STOUT,Labrador Retriever,11231
OLIVER,Labrador Retriever,11231
KHLOE,Terrier mix,11231
NIEVE,Chihuahua,11231
PEPPER,Miniature Pinscher,11231
PACO,Australian Cattledog,11231
MILO,Shih Tzu Crossbreed,11231
UNKNOWN,Poodle Crossbreed,11231
LUCY,Boston Terrier,11231
CRUSHER,Shih Tzu,11231
SIMON,Labrador Retriever,11231
MURPHY,Bluetick Coonhound,11231
BAILEY,Labrador Retriever,11231
TOUSSAINT,Affenpinscher,11231
PURDIE,Unknown,11231
COCO,Shih Tzu Crossbreed,11231
OBIE,Great Pyrenees,11231
DOLLY,Labrador Retriever Crossbreed,11231
ROUX,Boston Terrier,11231
WINSTON,Pug,11231
LOLA,Cockapoo,11231
CHICO,Bichon Frise,11231
BUSTER,"Coonhound, Black and Tan",11231
DINO,Dachshund Smooth Coat,11231
LENNY,Labradoodle,11231
LOLA,Unknown,11231
DIXIE,Terrier mix,11231
LUCIE,American Pit Bull Terrier/Pit Bull,11231
ALFIE,Great Pyrenees,11231
ERNEST,"Bull Dog, French",11231
BOUSHKA,"Dachshund, Long Haired Miniature",11231
GIGI,Goldendoodle,11231
CHEX,Siberian Husky,11231
CHEX,Siberian Husky,11231
JUNO,Beagle,11231
MOCHI,Akita,11231
FOG,Jack Russell Terrier Crossbreed,11231
WALDEN,English Springer Spaniel,11231
MOCHI,Akita,11231
BITTY,Unknown,11231
KIMCHI,Labrador Retriever Crossbreed,11231
RICO,Unknown,11231
ROXEE,American Pit Bull Terrier/Pit Bull,11231
HIRO,Akita,11231
BETTY,Unknown,11231
KARA,American Pit Bull Mix / Pit Bull Mix,11231
HIRO,Akita,11231
UNKNOWN,Dachshund,11231
SCOUT,Boxer Crossbreed,11231
LEO,Pomeranian,11231
WEDNESDAY,Unknown,11231
BILLIE,"Jindo Dog, Korea",11231
PRUE,Pointer,11231
MARTINEZ,Bichon Frise Crossbreed,11231
RICO,Terrier Crossbreed,11231
MISCHA,Siberian Husky,11231
DOLLY,Miniature Schnauzer,11231
SAKI,"Schnauzer, Miniature",11231
RICO,Unknown,11231
BONNIE,Goldendoodle,11231
LILY,Beagle Crossbreed,11231
PIPPA,Labrador Retriever,11231
BUDDY,Boxer,11231
STU,Beagle,11231
ROCCO,Black and Tan Coonhound,11231
PENNY,Labrador Retriever,11231
FRIDA,Unknown,11231
ARCHIE,Terrier mix,11231
LUNA,Miniature Schnauzer,11231
BAMBA,Poodle Crossbreed,11231
NORA,Pug Crossbreed,11231
ROONEY,Shepard Crossbreed,11231
GINO,Terrier Crossbreed,11231
FRANNY,Labrador Retriever Crossbreed,11231
TIGER,Unknown,11231
WALTER,Papillon,11231
PUMPKIN,Cavalier King Charles Spaniel,11231
CHARLIE,American Pit Bull Mix / Pit Bull Mix,11231
REESE,"Schnauzer, Giant",11231
TOCCATA,"Schnauzer, Giant",11231
ACE,"Schnauzer, Giant",11231
TEDDYBEAR,Goldendoodle,11231
PETIT,Maltese,11231
MAX,Maltese,11231
GERTIE,Cockapoo,11231
CHARMY,Canaan Dog,11231
SCHUBERT,Labrador Retriever,11231
NAME NOT PROVIDED,Shih Tzu,11231
BISCUIT,Shih Tzu,11231
POE,Australian Shepherd,11231
BELLA,Terrier mix,11231
ROSIE,Poodle,11231
YODA,Yorkshire Terrier,11231
DUKE,Unknown,11231
PABU,Shiba Inu,11231
NAME NOT PROVIDED,Poodle,11231
ROSEBUD,Labrador Retriever Crossbreed,11231
COCO,Chihuahua,11231
BILLY,Labrador Retriever Crossbreed,11231
PRINCESS,Chihuahua,11231
TOM,Poodle Crossbreed,11231
NITRO,Unknown,11231
PHOEBE,Pointer,11231
COCO,Shih Tzu,11231
COCO,Siberian Husky,11231
NAME NOT PROVIDED,Poodle Crossbreed,11231
CUZA,Jack Russell Terrier Crossbreed,11231
BEAN,Australian Shepherd,11231
ALBA,Shih Tzu Crossbreed,11231
ALBA,Shih Tzu Crossbreed,11231
WINNIE,Shih Tzu Crossbreed,11231
MAC,Unknown,11231
COOPER,"Jindo Dog, Korea",11231
BOO,Great Pyrenees,11231
BIBI,Border Collie,11231
SAMMY,Bluetick Coonhound,11231
PEPPER,Chihuahua,11231
LUCKY,Australian Shepherd,11231
ROCCO,French Bulldog,11231
DOMINO,Unknown,11231
DIO,Australian Shepherd,11231
MIA,Yorkshire Terrier,11231
GUS,Labrador Retriever,11231
TRUDY,Brussels Griffon,11231
LAIKA,Terrier Crossbreed,11231
QUEEN,American Pit Bull Mix / Pit Bull Mix,11231
RAYMOND,"Bull Dog, American",11231
SAMMY,Unknown,11231
WYATT,Chihuahua Crossbreed,11231
JELLY,Australian Shepherd Crossbreed,11231
CHIQUITA,Chihuahua,11231
TEDDY,Maltese,11231
TINO,Golden Retriever,11231
DAISY,Labrador Retriever Crossbreed,11231
ATLAS,Boxer,11231
NAME NOT PROVIDED,Poodle,11231
MAX,German Shepherd Dog,11231
ZOE,Chihuahua Crossbreed,11231
UBBZY,Pug,11231
GHIM,Shiba Inu,11231
LADDIE,Terrier Crossbreed,11231
UNKNOWN,Terrier Crossbreed,11231
LUFFY,Miniature Schnauzer,11231
UNA,Border Collie,11231
BENJAMIN,Smooth Fox Terrier,11231
STEVIE,Redbone Coonhound,11231
SASHA,German Shepherd Crossbreed,11231
VIOLET,Labrador Retriever,11231
LEIKA,Labrador Retriever,11231
LUNA,Catahoula Leopard Dog,11231
RILEY,Goldendoodle,11231
AMARA,Pomeranian,11231
MANDO,German Shepherd Crossbreed,11231
DOUGIE,Poodle Crossbreed,11231
ELLA,German Shepherd Crossbreed,11231
BOOMER,Dutch Shepherd,11231
CHARLOTTE-LUCY,German Shepherd Dog,11231
RUBY,Unknown,11231
MALACHI,Shepard Crossbreed,11231
LUCAS,Dachshund Smooth Coat Miniature,11231
MOLLY,Boxer,11231
HENLEY,"Dachshund, Long Haired Miniature",11231
MARLEY,Goldendoodle,11231
WILLIAM,Terrier mix,11231
DEUCE,Cane Corso,11231
CHARLIE,Labrador Retriever Crossbreed,11231
PRODIGY,American Bully,11231
JOURNEY,Unknown,11231
ROSE,Boxer,11231
SCOOBY,American Pit Bull Terrier/Pit Bull,11231
JUNE,Terrier mix,11231
LUNA,Cockapoo,11231
MATI,Yorkshire Terrier Crossbreed,11231
RAMONA,Chihuahua,11231
NAYA,Labrador Retriever Crossbreed,11231
LUCY,Goldendoodle,11231
PARKER,German Shepherd Crossbreed,11231
DEZI,Labrador Retriever,11231
GIRLY,Labrador Retriever Crossbreed,11231
OLLIE,Italian Greyhound,11231
ROMEO,Pug Crossbreed,11231
ROCKY,Siberian Husky,11231
ARTIE,Goldendoodle,11231
SPOTTIE,Shih Tzu,11231
ELMO,"Dachshund, Long Haired Miniature",11231
PEARL,"Bull Dog, American",11231
BLUE,Australian Cattledog,11231
LUSI,Yorkshire Terrier,11231
BACCHUS,Lagotto Romagnolo,11231
PIPPI,English Springer Spaniel,11231
KAYA,Border Collie,11231
ROXY,Yorkshire Terrier,11231
JANE,Unknown,11231
JASMIN,Yorkshire Terrier Crossbreed,11231
POPPY,Chihuahua Crossbreed,11231
SHAMUS,Miniature Schnauzer,11231
KRISTI,Great Pyrenees,11231
FIVE,Boston Terrier,11231
MORGAN,Dachshund,11231
SALINA,Terrier Crossbreed,11231
DALLAS,Doberman Pinscher,11231
MABEL,Goldendoodle,11231
DOLLY,Goldendoodle,11231
CHASE,Unknown,11231
MO,"Schnauzer, Miniature",11231
NOGGIN,Whippet,11231
OLIVIA,"Schnauzer, Giant",11231
BARRON,Unknown,11231
ROCKY,Chihuahua Crossbreed,11231
ZIGGY,Shepard Crossbreed,11231
ZIGGY,Shepard Crossbreed,11231
PENELOPE,"Collie, Smooth Coat",11231
UNKNOWN,American Pit Bull Mix / Pit Bull Mix,11231
ELTON,Goldendoodle,11231
PORO,Pomeranian,11231
CHLOE,German Shepherd Crossbreed,11231
UNKNOWN,Boston Terrier,11231
SCOUT,Yorkshire Terrier,11231
RILEY,Boxer,11231
BLUE,Golden Retriever,11231
BOBO,Jack Russell Terrier Crossbreed,11231
RUBY,Unknown,11231
TOMAS,Shih Tzu Crossbreed,11231
RAGU,Rottweiler Crossbreed,11231
VESPER,Portuguese Water Dog,11231
BOWIE,Portuguese Water Dog,11231
BANKSY,Jindo,11231
SAMANTHA,"Welsh Corgi, Pembroke",11231
KING,Havanese,11231
MAX,Pomeranian,11231
NORMAN,"Pointer, German Wirehaired",11231
GILDA,Labrador Retriever,11231
RODRIGUEZ,Cockapoo,11231
JUNCO,Australian Shepherd,11231
CHARLIE,Bichon Frise,11231
BUDDY,American Pit Bull Terrier/Pit Bull,11231
KIWANDA,Poodle,11231
KYA,Jack Russell Terrier,11231
GYPSY,Siberian Husky Crossbreed,11231
PENNY,Redbone Coonhound,11231
GOOSE,Shepard Crossbreed,11231
COCO,Morkie,11231
MABEL,Poodle Crossbreed,11231
APSLEY,Golden Retriever,11231
LILY,Rat Terrier Crossbreed,11231
RIO,Cavalier King Charles Spaniel,11231
GABBY,Greyhound,11231
UNKNOWN,Cavalier King Charles Spaniel Crossbreed,11231
GEORGIE,Shiba Inu,11231
GUS,"Poodle, Standard",11231
LUNA,Labrador Retriever,11231
MALA,American Pit Bull Terrier/Pit Bull,11231
PEARL,Poodle Crossbreed,11231
RINGO,Yorkshire Terrier,11231
ALLURE,Labrador Retriever Crossbreed,11231
DEZZY,"Schnauzer, Miniature Crossbreed",11231
LUCKY,Jack Russell Terrier Crossbreed,11231
JULIANNE,Cocker Spaniel,11231
SAM,Mastiff,11231
SADIE,Border Collie Crossbreed,11231
WYNDLE,Boxer,11231
FREDDY,Chihuahua Crossbreed,11231
SHEA,"Poodle, Toy",11231
EAMES,Chihuahua,11231
LOUIE,Schnauzer Crossbreed,11231
JO,Labrador Retriever,11231
L,German Shorthaired Pointer,11231
SYDNEY,Yorkshire Terrier Crossbreed,11231
COTTO,Havanese,11231
TOMMY,"Dachshund, Long Haired Miniature",11231
BUSTER,West Highland White Terrier,11231
BOWIE,Australian Cattledog,11231
MOLLEIGH,Beagle,11231
GEMMA,Labrador Retriever,11231
UNKNOWN,Terrier mix,11231
MAEVE,Bernese Mountain Dog Crossbreed,11231
LOLA,American Pit Bull Mix / Pit Bull Mix,11231
TEDDY,Labrador Retriever Crossbreed,11231
SADIE,Golden Retriever,11231
BOBO,Shiba Inu,11231
SCRAPPY,Yorkshire Terrier Crossbreed,11231
POPPY,"Dachshund, Long Haired Miniature",11231
OTIS,Labradoodle,11231
SAYLOR,Cavalier King Charles Spaniel Crossbreed,11231
GERMAINE,"Poodle, Miniature",11231
LOKI,Unknown,11231
MIREILLE,Maltese,11231
SUNNY,Labrador Retriever Crossbreed,11231
MARTY,"Poodle, Miniature",11231
TEEKAY,Labrador Retriever Crossbreed,11231
LARK,Australian Shepherd,11231
MONTY,Norwich Terrier,11231
LILO,Maltese Crossbreed,11231
HACHE,"Coonhound, Black and Tan",11231
POPPY,Labrador Retriever,11231
ABIGALE,Doberman Pinscher,11231
DJ,American Pit Bull Terrier/Pit Bull,11231
SEQUIN,Canaan Dog,11231
PANCHO,Shih Tzu Crossbreed,11231
TOGO,Unknown,11231
JETHRO,"Coonhound, Black and Tan",11231
FREDDIE,Unknown,11231
KEELIE,"Poodle, Miniature",11231
AMI,Terrier mix,11231
TOASTY,Basset Hound Crossbreed,11231
GHOST,Siberian Husky Crossbreed,11231
CLEMENTINE,Poodle Crossbreed,11231
JUNO,Australian Shepherd Crossbreed,11231
BRAVO,Golden Retriever,11231
WALTER,Havanese,11231
PENNY,Havanese,11231
UNKNOWN,Beagle Crossbreed,11231
JEEVAN,Unknown,11231
GRETCHEN,Golden Retriever,11231
RUSTY,Unknown,11231
PETE,Unknown,11231
ALBIE,Entlebucher Mountain Dog,11231
ZSA,Field Spaniel,11231
CHARLOTTE,"Dachshund, Wirehaired",11231
LEXI,Beagle Crossbreed,11231
KINO,Border Collie,11231
NAME,Pomeranian,11231
ISLAY,Pembroke Welsh Corgi,11231
MARLEY,Lhasa Apso Crossbreed,11231
ZOEY,Yorkshire Terrier Crossbreed,11231
HARLEY,Cavalier King Charles Spaniel Crossbreed,11231
JUN,Dachshund,11231
RIO,Maltese,11231
UNKNOWN,Chihuahua Crossbreed,11231
LUNA,German Shepherd Dog,11231
ASHER,Havanese,11231
UNKNOWN,American Pit Bull Mix / Pit Bull Mix,11231
UNKNOWN,Shih Tzu Crossbreed,11231
FRANKIE,Dachshund Smooth Coat Miniature,11231
PANCAKE,Miniature Australian Shepherd,11231
LEVI,Shih Tzu,11231
BUTTERCUP,Shih Tzu,11231
OLIVER,Goldendoodle,11231
BOOBIE,"Poodle, Toy",11231
OSCAR,Bernese Mountain Dog,11231
KODII,Shih Tzu Crossbreed,11231
DIA,Tibetan Spaniel,11231
DINER,Boxer,11231
DINER,American Pit Bull Mix / Pit Bull Mix,11231
FIONA,Maltese Crossbreed,11231
COFFEE,Labrador Retriever Crossbreed,11231
ISLA,Cane Corso,11231
BELLA,Black and Tan Coonhound,11231
THEODOSIA,Labradoodle,11231
DOTTIE,Border Collie Crossbreed,11231
UNKNOWN,Cavalier King Charles Spaniel Crossbreed,11231
PEYTON,Shepard Crossbreed,11231
LUCY,French Bulldog,11231
LUCY,Unknown,11231
UNKNOWN,Morkie,11231
ARTU,Spanish Water Dog,11231
ZETTIE,Labrador Retriever,11231
MURPHY,Goldendoodle,11231
ROSIE,Cavalier King Charles Spaniel,11231
ROSCOE,Tibetan Spaniel,11231
HUMPHREY,Labradoodle,11231
MOOSE,Bernese Mountain Dog Crossbreed,11231
PENNY,Jack Russell Terrier,11231
SAMANTHA,"Pointer, German Shorthaired",11231
CHIP,Unknown,11231
TOBY,Cocker Spaniel Crossbreed,11231
LEXY,Poodle Crossbreed,11231
OLIVER,Cockapoo,11231
RUBY,Chihuahua,11231
BANJO,Cocker Spaniel,11231
UNKNOWN,Labrador Retriever,11231
ROGUE,American Staffordshire Terrier,11231
KURO,Pomeranian,11231
JUPITER,Whippet,11231
BARBOUR,Staffordshire Bull Terrier,11231
HUGO,Portuguese Water Dog,11231
OLIVER,Dachshund Crossbreed,11231
GINNY,Chihuahua,11231
LUNA,Labrador Retriever Crossbreed,11231
BARTHOLOMEW,Yorkshire Terrier,11231
MAISY,Dachshund Smooth Coat,11231
MAUVE,Pointer,11231
STELLA,Jack Russell Terrier,11231
SHADOW,Labrador Retriever Crossbreed,11231
JAKE,Unknown,11231
ROSIE,Boxer,11231
JIMMY,Shih Tzu,11231
ZIVA,Labrador Retriever,11231
ANDY,Unknown,11231
TASS,Yorkshire Terrier,11231
RUTHIE,Boxer Crossbreed,11231
VIOLET,Chihuahua,11231
RIIS,Labrador Retriever,11231
ZEUS,Pomeranian,11231
ABE,Havanese,11231
JAMES,"Bull Dog, French",11231
BATMAN,Shih Tzu,11231
NAME NOT PROVIDED,Poodle Crossbreed,11231
MOSES,Labradoodle,11231
COOPER,Chihuahua,11231
LIZA,Jack Russell Terrier,11231
YORKIE,Yorkshire Terrier,11231
BOSCO,Bulldog,11231
BELLA,Golden Retriever,11231
ROMAN,Unknown,11231
MEI,English Springer Spaniel,11231
GINGER,German Shepherd Crossbreed,11231
KNIBLOE,American Pit Bull Terrier/Pit Bull,11231
CHAMO,Terrier mix,11231
MAGGIE,English Springer Spaniel,11231
DIRK,Bassett Hound,11231
JIMMY,American Pit Bull Terrier/Pit Bull,11231
BOULI,"Poodle, Miniature",11231
CLEOPATRA,American Pit Bull Mix / Pit Bull Mix,11231
BEAN,Golden Retriever,11231
CHASE,Poodle Crossbreed,11231
CHICO,Miniature Pinscher,11231
DISCO,"Schnauzer, Miniature",11231
DEBBIE,Beagle,11231
UNKNOWN,Dachshund,11231
BEIBEE,"Poodle, Standard",11230
WAFFLES,American Pit Bull Mix / Pit Bull Mix,11230
MILO,Labrador Retriever,11230
LANI,Golden Retriever,11230
THOR,Chihuahua,11230
GRIZZLY,Flat-Coated Retriever,11230
LOBO,Siberian Husky,11230
HYMAN,Shih Tzu Crossbreed,11230
LEO,Unknown,11230
CHARLIE,Cocker Spaniel,11230
GUNNER,"Jindo Dog, Korea",11230
AMIE,"Jindo Dog, Korea",11230
COCO,Yorkshire Terrier,11230
BAXTER,Golden Retriever,11230
MADISON,Shih Tzu,11230
RAKETA,Glen of Imaal Terrier,11230
BRODY,American Pit Bull Terrier/Pit Bull,11230
SAINT,American Pit Bull Terrier/Pit Bull,11230
MOMO,Beagle,11230
UNKNOWN,Beagle Crossbreed,11230
UNKNOWN,Beagle Crossbreed,11230
JUDY,Dachshund Smooth Coat Miniature,11230
OREO,Shih Tzu,11230
MAC,Shiba Inu,11230
MAC,Shiba Inu,11230
OLLIE,Pomeranian,11230
PANCAKE,American Staffordshire Terrier,11230
HUGO,Soft Coated Wheaten Terrier,11230
MIDNIGHT,Chihuahua,11230
WINNIE,Cavalier King Charles Spaniel,11230
DUTCHESS,Labrador Retriever Crossbreed,11230
UNKNOWN,"Poodle, Miniature",11230
LAWLY,Labrador Retriever,11230
MORSIE,Yorkshire Terrier,11230
HOLLY,Unknown,11230
BAILEY,Anatolian Shepherd Dog,11230
NINA,American Staffordshire Terrier,11230
MIYA,Shih Tzu,11230
PINO,Chihuahua,11230
FLASH,Shih Tzu Crossbreed,11230
ELWOOD,Beagle,11230
JAMESON,Boxer Crossbreed,11230
MAX,Beagle,11230
NOLA,Italian Greyhound,11230
ANGANG,Terrier Crossbreed,11230
MILA,Scottish Terrier,11230
BUDDY,German Shepherd Dog,11230
MEMPHIS,Unknown,11230
SUZY,Shih Tzu,11230
SAMMY,Maltipoo,11230
WAKER,Labradoodle,11230
HIRO,Shih Tzu,11230
KONA,Unknown,11230
OLLIE,Cockapoo,11230
REUBEN,French Bulldog,11230
BIM,Shetland Sheepdog,11230
NANCY,Beagle Crossbreed,11230
WILEY,Lhasa Apso,11230
HONEYBEE,Cairn Terrier,11230
LOK,"Poodle, Miniature",11230
BERGEN,American Pit Bull Mix / Pit Bull Mix,11230
RODIN,Labrador Retriever,11230
CANELO,"Bull Dog, English",11230
BUDDY,Cairn Terrier,11230
JUNGE,Jindo,11230
NUGGET,Golden Retriever,11230
TIKI,Terrier mix,11230
ROXY,Jack Russell Terrier,11230
DELANEY,Mountain Feist,11230
PEANUT,Terrier mix,11230
ELWOOD,Beagle,11230
SUKI,Pembroke Welsh Corgi,11230
LEXI,Shiba Inu,11230
MAGIC,"Schnauzer, Standard",11230
KIRA,Miniature Pinscher,11230
GIZMO,Shih Tzu,11230
BAO,Bichon Frise Crossbreed,11230
DUGGY,Rat Terrier,11230
PEARL,Unknown,11230
TIGER,Yorkshire Terrier,11230
PENNY,Maltese,11230
MANYA,Unknown,11230
HOLLY,Russell Terrier,11230
HOLLY,Russell Terrier,11230
MILO,Dachshund Crossbreed,11230
LUKE,Lhasa Apso,11230
DUKE,Catahoula Leopard Dog,11230
LUNA,Bouvier Des Flandres,11230
LAYLA,Great Pyrenees,11230
ELENA,American Foxhound,11230
OLIVER-CARR,Miniature Schnauzer,11230
OLIVER-CARR,Miniature Schnauzer,11230
TEDDY,Poodle Crossbreed,11230
BELLA,Jack Russell Terrier Crossbreed,11230
LOLA,Cocker Spaniel,11230
NAME NOT PROVIDED,Poodle,11230
SPARTACUS,Pug,11230
OPIE,Doberman Pinscher,11230
WINSTON,German Shepherd Crossbreed,11230
NAME NOT PROVIDED,Shih Tzu Crossbreed,11230
NONE,Dachshund,11230
SAMMY,Havanese,11230
UNKNOWN,Terrier Crossbreed,11230
ZEUS,Shih Tzu,11230
NIPSEY,"Poodle, Miniature",11230
COCO,Coton de Tulear,11230
NAME NOT PROVIDED,Pomeranian,11230
POTATO,Chihuahua Crossbreed,11230
ROMEO,Pomsky,11230
WESLEY,German Shepherd Crossbreed,11230
NAME NOT PROVIDED,Poodle Crossbreed,11230
ADELAIDE,German Shepherd Crossbreed,11230
KOPA,Pekingese,11230
ROCKY,Yorkshire Terrier,11230
BRUCE,Australian Cattledog,11230
KAIRO,Labrador Retriever,11230
STELLA,Boykin Spaniel,11230
SKYE,Redbone Coonhound,11230
FLOBBERWORM,Weimaraner,11230
UNKNOWN,"Coonhound, Black and Tan",11230
RONIA,Cockapoo,11230
MOZZIE,Samoyed,11230
DAISY,Labrador Retriever Crossbreed,11230
DAISY,Labrador Retriever Crossbreed,11230
MARLEY,Poodle Crossbreed,11230
SAM,Unknown,11230
UNKNOWN,Shepard Crossbreed,11230
ZEUS,"Poodle, Toy",11230
FRANCES,Miniature Schnauzer,11230
TOOTS,Staffordshire Bull Terrier,11230
SANTIAGO,Morkie,11230
NINA,Chihuahua,11230
TOBY,Unknown,11230
JUICY,Shih Tzu Crossbreed,11230
JOY,Terrier Crossbreed,11230
JASPER,Australian Shepherd,11230
UNKNOWN,Siberian Husky Crossbreed,11230
MERIDA,Terrier Crossbreed,11230
MERIDA,Terrier Crossbreed,11230
MAX,Maltese Crossbreed,11230
SHAKESPEARE,Irish Wolfhound,11230
HARLEY,American Pit Bull Mix / Pit Bull Mix,11230
NAME NOT PROVIDED,Maltese,11230
MATSU,"Bull Dog, French",11230
UNKNOWN,Beagle Crossbreed,11230
OHIO,Yorkshire Terrier,11230
TOTO,"Poodle, Miniature",11230
UNKNOWN,Labrador Retriever Crossbreed,11230
UNKNOWN,Miniature Australian Shepherd,11230
MONKEY,"Schnauzer, Standard",11230
MONKEY,"Schnauzer, Standard",11230
JADE,Maltipoo,11230
PICKLE,Dachshund Crossbreed,11230
BAO,Maltipoo,11230
LOKI,Bulldog,11230
FRANKIE,West Highland White Terrier,11230
EMMA,"Bull Dog, English",11230
TEDDY,Unknown,11230
OTTO,Goldendoodle,11230
JAX,Unknown,11230
ANGUISH,Basset Hound,11230
NONE,Shih Tzu Crossbreed,11230
NONE,Miniature Schnauzer,11230
DAISY,Maltipoo,11230
NICO,Yorkshire Terrier,11230
ANNIE,Yorkshire Terrier Crossbreed,11230
KION,Labrador Retriever Crossbreed,11230
PEARL,Cocker Spaniel,11230
CECE,Yorkshire Terrier Crossbreed,11230
NAME,"Schnauzer, Miniature",11230
LUCIFER,Cavalier King Charles Spaniel,11230
COSETTE,Maltese Crossbreed,11230
MAX,Pomeranian,11230
TINY,Chihuahua Crossbreed,11230
NAME NOT PROVIDED,Shih Tzu,11230
ZEUS,Poodle Crossbreed,11230
HONEY,Maltese,11230
SKYLER,Maltese,11230
HONEY,Schnauzer Crossbreed,11230
IVANKA,Yorkshire Terrier,11230
BRIE,Great Pyrenees,11230
TOBY,Yorkshire Terrier,11230
BABO,Yorkshire Terrier,11230
AMERICA,Yorkshire Terrier,11230
MILA,Shiba Inu,11230
FLORA,German Shepherd Crossbreed,11230
SONIA,Golden Retriever,11230
BEN,Beagle Crossbreed,11230
NAME NOT PROVIDED,Shih Tzu Crossbreed,11230
NAME,Beagle,11230
STAR,American Pit Bull Terrier/Pit Bull,11230
VANYA,Lagotto Romagnolo,11230
PEQUENO,"Welsh Corgi, Pembroke",11230
ATHENS,Golden Retriever Crossbreed,11230
UCHA,Poodle Crossbreed,11230
KOROLENKO,Shih Tzu,11230
UNKNOWN,Chihuahua,11230
ZOE,Unknown,11230
ARTHUR,Collie,11230
MARCIE,Miniature Schnauzer,11230
TEDDY,Chihuahua Crossbreed,11230
ELLIE,Chihuahua Crossbreed,11230
JASMINE,Labrador Retriever,11230
BABKA,Miniature Schnauzer,11230
CHABLA,Maltese Crossbreed,11230
RILEY,Poodle Crossbreed,11230
KODY,"Poodle, Toy",11230
WOLFGANG,Unknown,11230
UNKNOWN,Chihuahua Crossbreed,11230
UNKNOWN,Shih Tzu Crossbreed,11230
JACK,Shetland Sheepdog,11230
KT,Shetland Sheepdog,11230
LUNA,Yorkshire Terrier,11230
RAY,American Pit Bull Mix / Pit Bull Mix,11230
BABY,American Pit Bull Terrier/Pit Bull,11230
BRUCE,Chihuahua Crossbreed,11230
NAME,Yorkshire Terrier,11230
NAME NOT PROVIDED,Shih Tzu,11230
TAQUITO,French Bulldog,11230
CHEETO,American Pit Bull Mix / Pit Bull Mix,11230
LOLA,Unknown,11230
.,Maltese Crossbreed,11230
NALA,Pomeranian Crossbreed,11230
NALA,Siberian Husky,11230
SAMUSENKO,Yorkshire Terrier,11230
COPELIA,Shih Tzu Crossbreed,11230
TEDDY,Shih Tzu,11230
GRECIA,Siberian Husky,11230
LOUIE,Poodle Crossbreed,11230
ROXY,Unknown,11230
MAXINE,Bassett Hound,11230
MANOLO,Border Collie,11230
NAME NOT PROVIDED,Dachshund,11230
JASPER,Maltipoo,11230
BENNY,Poodle Crossbreed,11230
.,Shih Tzu Crossbreed,11230
CHICAGO,Chihuahua,11230
OLIVA,Morkie,11230
UNKNOWN,Pomeranian,11230
KILO,Chihuahua,11230
BENJI,Yorkshire Terrier,11230
JULIAN,American Pit Bull Mix / Pit Bull Mix,11230
BELLA,Tibetan Terrier,11230
ZABLJACK,Golden Retriever Crossbreed,11230
HACHIKO,Shih Tzu,11230
NAME,Shih Tzu,11230
PRINCE,American Pit Bull Mix / Pit Bull Mix,11230
NAME,Maltese Crossbreed,11230
LUSY,Chihuahua,11230
GONDOR,Pomeranian,11230
MAXIE,Bichon Frise Crossbreed,11230
ALPHA,Labrador Retriever Crossbreed,11230
BRUNNO,Poodle,11230
SWEET,Unknown,11230
MISSY,Shih Tzu,11230
CHAPO,Maltipoo,11230
BRUNO,Labrador Retriever Crossbreed,11230
BUCKY,Unknown,11230
GURT,Unknown,11230
ZELDA,Great Dane,11230
JACK,Rottweiler,11230
TAZ,Unknown,11230
YOYO,French Bulldog,11230
NALA,American Pit Bull Terrier/Pit Bull,11230
NEON,Labrador Retriever Crossbreed,11230
FLUFFY,Shih Tzu,11230
LUNA,"Poodle, Toy",11230
NAME,Shih Tzu Crossbreed,11230
MAX,Goldendoodle,11230
